Index,brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,car_age,horsepower,engine_size,cylinder_count
3416,Chevrolet,185000,Gasoline,Automatic,Red,Grey,Accident reported,Yes,10500,21,295.0,5.3,8.0
3417,Porsche,6900,Unknown,Automatic,White,Other,None reported,Yes,79999,4,375.0,,
3418,Honda,96400,Hybrid,Automatic,White,Other,Accident reported,Yes,18500,8,212.0,2.0,4.0
3419,RAM,67865,Gasoline,Automatic,White,Grey,None reported,Yes,36500,7,410.0,6.4,8.0
3420,Land,64300,E85 Flex Fuel,Unknown,Blue,Black,None reported,Yes,44850,10,550.0,5.0,8.0
3421,Chevrolet,76500,Gasoline,Automatic,White,Black,None reported,Yes,33500,7,308.0,3.6,6.0
3422,GMC,96343,Diesel,Automatic,Blue,Other,Accident reported,Yes,53000,8,445.0,6.6,8.0
3423,Subaru,74600,Gasoline,Unknown,Blue,Black,None reported,Yes,24000,7,152.0,2.0,4.0
3424,Subaru,157530,Gasoline,Automatic,Blue,Black,Accident reported,Yes,9995,11,,2.5,
3425,Tesla,15000,Unknown,Automatic,White,White,None reported,Yes,95999,3,1020.0,,
3426,Jeep,80000,Gasoline,Automatic,Orange,Black,None reported,Yes,30000,13,285.0,3.6,6.0
3427,Tesla,83424,Unknown,Automatic,Grey,Other,None reported,Yes,45000,7,518.0,,
3428,Mercedes-Benz,19000,Gasoline,Automatic,Blue,Other,None reported,Yes,37999,4,255.0,2.0,4.0
3429,Porsche,64000,Gasoline,Automatic,Grey,Black,Accident reported,Yes,67000,12,400.0,3.8,6.0
3430,Mercedes-Benz,34068,Gasoline,Automatic,White,Other,None reported,Yes,46900,6,362.0,3.0,6.0
3431,Buick,20104,Gasoline,Automatic,Other,Other,None reported,Yes,33295,4,,2.0,
3432,Nissan,8400,Gasoline,Automatic,Red,Other,None reported,Yes,59950,3,400.0,5.6,8.0
3433,Porsche,11938,Gasoline,Unknown,Black,Other,Unknown,Unknown,209000,4,572.0,3.8,6.0
3434,Chevrolet,24670,Gasoline,Unknown,White,Brown,None reported,Yes,72500,4,490.0,6.2,8.0
3435,Ford,16478,Gasoline,Manual,White,Black,None reported,Yes,66400,12,650.0,5.8,8.0
3436,Ford,52500,E85 Flex Fuel,Automatic,Grey,Grey,None reported,Yes,35000,7,395.0,5.0,8.0
3437,Porsche,92500,Gasoline,Unknown,Silver,Black,None reported,Yes,12000,21,450.0,4.5,8.0
3438,Mitsubishi,62930,Gasoline,Automatic,Grey,Black,Accident reported,Yes,10000,17,260.0,3.8,6.0
3439,Lexus,116600,Gasoline,Automatic,White,Grey,None reported,Yes,19975,18,263.0,4.7,8.0
3440,Dodge,172024,Gasoline,Automatic,Red,Brown,Accident reported,Yes,7500,15,210.0,3.7,6.0
3441,Jeep,57237,Gasoline,Automatic,Black,Black,None reported,Yes,22500,13,285.0,3.6,6.0
3442,Subaru,44600,Gasoline,Automatic,Silver,Grey,None reported,Yes,28300,5,182.0,2.5,4.0
3443,Jeep,181830,Gasoline,Manual,Black,Black,None reported,Yes,21000,12,285.0,3.6,6.0
3444,Subaru,39948,Gasoline,Automatic,Silver,Black,None reported,Yes,36791,4,,2.4,
3445,Ford,156453,Diesel,Automatic,White,Other,None reported,Yes,40000,8,440.0,6.7,8.0
3446,Porsche,156193,Gasoline,Automatic,Silver,Black,None reported,Yes,36000,11,550.0,4.8,8.0
3447,BMW,27989,Gasoline,Automatic,Grey,Black,None reported,Yes,29000,5,228.0,2.0,4.0
3448,Toyota,146700,Gasoline,Automatic,Blue,Black,Accident reported,Yes,24999,11,270.0,4.0,6.0
3449,GMC,88450,Gasoline,Automatic,Black,Other,Accident reported,Yes,42900,6,420.0,6.2,8.0
3450,Toyota,14065,Gasoline,Automatic,Grey,Black,Accident reported,Yes,27671,5,,2.0,
3451,Subaru,36844,Gasoline,Automatic,Grey,Black,Accident reported,Unknown,30427,5,,2.4,
3452,Chevrolet,49000,Gasoline,Automatic,White,Black,None reported,Yes,44900,5,355.0,5.3,8.0
3453,BMW,58000,Gasoline,Automatic,White,Black,None reported,Yes,17900,12,400.0,4.4,8.0
3454,Audi,22800,Hybrid,Automatic,Blue,Brown,None reported,Yes,52000,4,335.0,3.0,6.0
3455,Subaru,78007,Gasoline,Automatic,Blue,Black,None reported,Yes,14750,11,173.0,2.5,4.0
3456,Ford,36500,Diesel,Automatic,Grey,Brown,None reported,Yes,69900,5,475.0,6.7,8.0
3457,Honda,156350,Gasoline,Automatic,Brown,Other,Accident reported,Yes,3990,21,160.0,2.4,4.0
3458,Lexus,17710,Gasoline,Automatic,White,Red,None reported,Yes,59000,4,301.0,4.6,8.0
3459,Ford,149000,Gasoline,Automatic,Brown,Other,Accident reported,Yes,7850,12,290.0,3.5,6.0
3460,Subaru,90000,Gasoline,Automatic,Silver,Grey,None reported,Yes,16000,10,170.0,2.5,4.0
3461,Ford,9990,Gasoline,Unknown,Silver,Black,None reported,Yes,64500,3,315.0,2.7,6.0
3462,Mercedes-Benz,28663,Gasoline,Automatic,Red,Black,None reported,Unknown,29500,6,,2.0,
3463,Lexus,124250,Gasoline,Automatic,Grey,Orange,Accident reported,Yes,17900,10,235.0,2.0,4.0
3464,Ford,50780,Diesel,Automatic,White,Black,None reported,Yes,61000,8,440.0,6.7,8.0
3465,Porsche,65000,Gasoline,Manual,Blue,Grey,Unknown,Unknown,43000,19,355.0,3.8,6.0
3466,Tesla,22457,Unknown,Automatic,Silver,Black,None reported,Unknown,40036,3,,,
3467,Toyota,19361,Gasoline,Automatic,Red,Black,None reported,Unknown,38298,3,,,
3468,BMW,43000,Unknown,Automatic,Black,Other,None reported,Yes,16500,8,170.0,0.65,
3469,Ford,115000,Unknown,Automatic,Red,Grey,None reported,Yes,21900,32,,,
3470,Porsche,2076,Unknown,Automatic,Grey,Red,None reported,Unknown,115998,5,,,
3471,Porsche,9712,Gasoline,Automatic,Red,Black,None reported,Unknown,188900,7,,4.0,
3472,Mercedes-Benz,131000,Gasoline,Automatic,Grey,Black,None reported,Yes,16500,20,469.0,5.4,8.0
3473,Toyota,31000,Gasoline,Unknown,Grey,Grey,None reported,Yes,43000,3,295.0,3.5,6.0
3474,Volvo,24158,Hybrid,Automatic,Grey,Black,None reported,Yes,44900,4,400.0,2.0,4.0
3475,Audi,72865,Gasoline,Automatic,Black,Black,Accident reported,Yes,22000,9,333.0,3.0,6.0
3476,Mercedes-Benz,89563,Gasoline,Automatic,Blue,Black,None reported,Yes,18995,11,302.0,3.5,6.0
3477,Nissan,72639,Gasoline,Automatic,Black,Black,Accident reported,Yes,15000,13,188.0,1.6,4.0
3478,Mercedes-Benz,79000,Gasoline,Automatic,Black,Black,None reported,Yes,19999,13,402.0,4.6,8.0
3479,Audi,111564,Gasoline,Automatic,White,Black,None reported,Yes,11200,13,200.0,2.0,4.0
3480,Lexus,75000,Gasoline,Automatic,White,Other,Accident reported,Yes,38095,7,301.0,4.6,8.0
3481,Ford,169613,Gasoline,Automatic,Black,Black,Accident reported,Yes,5900,18,210.0,4.0,6.0
3482,Honda,175000,Gasoline,Automatic,Black,Grey,None reported,Yes,9000,14,250.0,3.5,6.0
3483,BMW,98500,Gasoline,Automatic,Black,Black,None reported,Yes,24500,8,335.0,3.0,6.0
3484,Chrysler,53000,Gasoline,Unknown,Black,Black,Accident reported,Yes,13750,13,292.0,3.6,6.0
3485,RAM,72200,Diesel,Automatic,Black,Black,None reported,Yes,52500,10,370.0,6.7,6.0
3486,Acura,151600,Gasoline,Manual,Black,Black,None reported,Yes,7899,20,200.0,2.4,4.0
3487,Lotus,20000,Gasoline,Manual,White,Red,None reported,Yes,51000,14,276.0,3.5,6.0
3488,Chevrolet,170000,E85 Flex Fuel,Automatic,Black,Black,Accident reported,Yes,9000,15,320.0,5.3,8.0
3489,Ford,69800,E85 Flex Fuel,Automatic,Silver,Grey,None reported,Yes,34600,6,395.0,5.0,8.0
3490,Toyota,26300,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,46199,5,381.0,5.7,8.0
3491,Honda,156111,Gasoline,Unknown,Red,Black,Accident reported,Yes,5200,18,109.0,1.5,4.0
3492,Chevrolet,172600,Diesel,Automatic,Red,Black,Accident reported,Yes,32500,9,397.0,6.6,8.0
3493,Honda,145000,Gasoline,Automatic,Green,Black,None reported,Yes,9000,15,271.0,3.5,6.0
3494,Ford,64309,Gasoline,Automatic,White,Grey,None reported,Yes,7500,24,260.0,5.4,8.0
3495,RAM,15183,Gasoline,Automatic,Black,Black,None reported,Yes,90000,4,702.0,6.2,8.0
3496,Buick,28548,Gasoline,Automatic,Other,Other,None reported,Unknown,32063,5,,2.5,
3497,Volkswagen,14000,Gasoline,Automatic,Grey,Black,None reported,Yes,46900,3,276.0,3.6,6.0
3498,Mercedes-Benz,67000,Hybrid,Unknown,Yellow,Black,None reported,Yes,44500,6,369.0,3.0,6.0
3499,Jeep,84786,Gasoline,Automatic,Grey,Black,None reported,Yes,23500,8,285.0,3.6,6.0
3500,Mercedes-Benz,93000,Gasoline,Automatic,Black,Black,None reported,Yes,17800,17,518.0,6.2,8.0
3501,Hyundai,127500,Gasoline,Manual,Blue,Black,Accident reported,Yes,6000,15,306.0,3.8,6.0
3502,Ford,8000,Unknown,Automatic,Blue,Black,None reported,Yes,60999,3,480.0,,
3503,GMC,16500,Gasoline,Automatic,Grey,Grey,None reported,Yes,32900,3,308.0,3.6,6.0
3504,Jaguar,55700,Gasoline,Automatic,Black,Black,None reported,Yes,27200,12,385.0,5.0,8.0
3505,Ford,42245,Diesel,Automatic,Black,Black,None reported,Unknown,76598,4,,,
3506,Toyota,78500,Gasoline,Automatic,Silver,Other,None reported,Yes,12000,16,179.0,2.5,4.0
3507,Ford,48619,Gasoline,Automatic,Grey,White,None reported,Yes,51499,7,400.0,3.5,6.0
3508,Jeep,51105,Hybrid,Automatic,Black,Black,None reported,Yes,42700,4,,2.0,
3509,Ford,25880,E85 Flex Fuel,Automatic,Red,Grey,None reported,Yes,25500,9,282.0,3.5,6.0
3510,Tesla,20100,Unknown,Automatic,Red,Black,None reported,Yes,69995,4,1020.0,,
3511,Toyota,25083,Gasoline,Automatic,Red,Grey,Accident reported,Yes,34955,7,,3.5,
3512,Audi,69300,Gasoline,Manual,Grey,Black,Accident reported,Yes,9995,23,225.0,1.8,4.0
3513,Toyota,46000,Hybrid,Automatic,Silver,Black,None reported,Yes,40000,6,306.0,3.5,6.0
3514,Jeep,141485,Gasoline,Automatic,Black,Grey,Accident reported,Yes,6500,17,210.0,3.7,6.0
3515,Toyota,63990,Gasoline,Automatic,White,Grey,Accident reported,Yes,48000,7,381.0,5.7,8.0
3516,Ford,19400,Gasoline,Automatic,White,Black,None reported,Yes,58000,5,310.0,3.5,6.0
3517,Subaru,129858,Gasoline,Automatic,Silver,Black,Accident reported,Yes,13490,12,200.0,2.0,4.0
3518,Volvo,102000,Gasoline,Automatic,Blue,Other,None reported,Yes,10800,13,240.0,3.2,6.0
3519,Subaru,8700,Gasoline,Manual,Grey,Black,None reported,Yes,39900,15,305.0,2.5,4.0
3520,Chevrolet,49279,Unknown,Automatic,Red,Grey,None reported,Yes,17500,7,200.0,,
3521,Chevrolet,148800,Gasoline,Automatic,Red,Black,None reported,Yes,6500,21,240.0,3.8,6.0
3522,Cadillac,160249,E85 Flex Fuel,Automatic,Black,Black,None reported,Yes,12900,13,403.0,6.2,8.0
3523,Chrysler,45000,Gasoline,Automatic,Grey,Grey,None reported,Yes,6000,21,250.0,3.5,6.0
3524,Chevrolet,169000,Diesel,Automatic,White,Grey,None reported,Yes,19500,19,360.0,6.6,8.0
3525,Mercedes-Benz,46000,Gasoline,Automatic,Grey,Black,None reported,Yes,56000,8,503.0,4.0,8.0
3526,Ferrari,13900,Gasoline,Unknown,Red,Black,None reported,Yes,315000,6,660.0,3.9,8.0
3527,Acura,38000,Gasoline,Automatic,White,Black,None reported,Yes,21900,10,290.0,3.5,6.0
3528,Chevrolet,42000,Gasoline,Manual,Orange,Black,None reported,Yes,42000,19,505.0,7.0,8.0
3529,Lexus,300,Hybrid,Automatic,Black,Black,None reported,Yes,50999,1,240.0,2.5,4.0
3530,Mercedes-Benz,120800,Gasoline,Automatic,Red,Other,None reported,Yes,13900,17,268.0,3.5,6.0
3531,Jeep,76313,Gasoline,Automatic,Other,Black,None reported,Yes,35234,5,,2.0,
3532,Chevrolet,104000,E85 Flex Fuel,Automatic,Blue,Grey,Accident reported,Yes,16500,13,315.0,5.3,8.0
3533,Lexus,97097,Gasoline,Automatic,Red,Other,Accident reported,Yes,22000,15,301.0,4.6,8.0
3534,Jeep,136731,Gasoline,Automatic,Yellow,Grey,None reported,Yes,15900,17,202.0,3.8,6.0
3535,RAM,40200,Gasoline,Automatic,Blue,Grey,Accident reported,Yes,24000,8,395.0,5.7,8.0
3536,Ford,39105,Gasoline,Automatic,Black,Other,None reported,Yes,44605,4,,3.0,
3537,Mercedes-Benz,23567,Gasoline,Unknown,White,Black,Accident reported,Yes,215000,8,416.0,4.0,8.0
3538,BMW,12500,Gasoline,Automatic,Grey,Blue,Accident reported,Yes,90000,4,503.0,3.0,6.0
3539,Chevrolet,38900,Gasoline,Automatic,White,Black,None reported,Yes,34700,6,308.0,3.6,6.0
3540,Lincoln,84272,Gasoline,Automatic,Black,Black,Accident reported,Yes,25221,9,380.0,3.5,6.0
3541,Mercedes-Benz,58375,Gasoline,Automatic,White,Other,None reported,Yes,24999,9,302.0,3.5,6.0
3542,Ford,7346,Gasoline,Manual,Red,Black,None reported,Yes,40999,18,500.0,5.4,8.0
3543,Dodge,98231,Gasoline,Automatic,Blue,Black,Accident reported,Yes,15500,17,425.0,6.1,8.0
3544,Jaguar,56000,Gasoline,Automatic,White,Other,None reported,Yes,18000,18,300.0,4.2,8.0
3545,Honda,13935,Gasoline,Automatic,Grey,Black,None reported,Yes,26000,5,174.0,1.5,4.0
3546,Subaru,30000,Gasoline,Automatic,Grey,Black,Accident reported,Yes,21250,6,152.0,2.0,4.0
3547,Saab,106000,Gasoline,Automatic,Red,Black,None reported,Yes,12950,16,280.0,2.8,6.0
3548,BMW,82978,Gasoline,Automatic,Black,White,None reported,Yes,18700,11,445.0,4.4,8.0
3549,Jeep,58500,Gasoline,Automatic,Black,Black,None reported,Yes,35000,7,285.0,3.6,6.0
3550,Ford,92421,Diesel,Automatic,White,Brown,None reported,Yes,51900,10,440.0,6.7,8.0
3551,Mazda,9927,Gasoline,Automatic,White,Black,None reported,Yes,27518,5,,2.5,
3552,Jeep,122945,Gasoline,Manual,Other,Brown,None reported,Yes,13900,25,181.0,4.0,6.0
3553,Lexus,110250,Gasoline,Automatic,White,Other,None reported,Yes,11000,19,230.0,3.3,6.0
3554,INFINITI,103010,Gasoline,Automatic,Black,Other,None reported,Yes,13500,14,400.0,5.6,8.0
3555,Hyundai,55359,Gasoline,Automatic,Silver,Black,None reported,Unknown,15599,8,,1.6,
3556,Chevrolet,118500,Gasoline,Automatic,Silver,Black,Accident reported,Yes,5900,23,285.0,5.3,8.0
3557,Rivian,7800,Unknown,Automatic,Green,Black,None reported,Yes,92500,3,835.0,,
3558,Land,41500,Hybrid,Automatic,Grey,Grey,None reported,Yes,68000,5,395.0,3.0,6.0
3559,BMW,28000,Gasoline,Automatic,White,White,None reported,Yes,59900,5,425.0,3.0,6.0
3560,Mercedes-Benz,53500,Gasoline,Automatic,Black,Brown,None reported,Yes,24500,11,302.0,3.5,6.0
3561,Honda,33523,Hybrid,Automatic,Silver,Grey,None reported,Unknown,28748,4,,2.0,
3562,Toyota,86300,Hybrid,Automatic,Grey,Black,Accident reported,Yes,18000,9,134.0,1.8,4.0
3563,Subaru,7738,Gasoline,Unknown,Orange,Black,Accident reported,Yes,33000,3,271.0,2.4,4.0
3564,Bentley,22001,Gasoline,Automatic,Black,Other,None reported,Yes,173995,5,,6.0,
3565,Ford,14361,Gasoline,Automatic,Black,Black,None reported,Yes,51500,3,400.0,3.0,6.0
3566,Chevrolet,98000,E85 Flex Fuel,Unknown,Grey,Grey,Accident reported,Yes,30000,9,355.0,5.3,8.0
3567,Chevrolet,30455,Gasoline,Automatic,White,Black,None reported,Unknown,37698,3,,,
3568,Ford,64552,Gasoline,Automatic,Silver,Other,Accident reported,Yes,36750,5,,3.0,
3569,Lexus,103866,Gasoline,Automatic,Other,Other,Accident reported,Yes,24700,8,295.0,3.5,6.0
3570,Land,35650,Gasoline,Automatic,Black,Black,Accident reported,Yes,57999,6,380.0,3.0,6.0
3571,Ford,64957,Gasoline,Automatic,Black,Other,None reported,Yes,39979,4,,3.0,
3572,Dodge,33700,Unknown,Manual,Black,Black,None reported,Yes,33500,13,,,
3573,Chevrolet,96653,Gasoline,Automatic,Black,Brown,Accident reported,Yes,7500,13,264.0,3.0,6.0
3574,Dodge,29500,Gasoline,Automatic,Grey,Black,None reported,Yes,31000,3,303.0,3.6,6.0
3575,Porsche,7400,Gasoline,Automatic,Red,Black,Unknown,Unknown,116999,4,379.0,3.0,6.0
3576,Volvo,69000,Gasoline,Automatic,Silver,Black,Accident reported,Yes,15900,13,300.0,3.0,6.0
3577,Lexus,198000,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,15500,20,270.0,4.7,8.0
3578,Porsche,23600,Gasoline,Manual,Red,Black,None reported,Yes,132900,10,430.0,3.8,6.0
3579,Volvo,170000,Gasoline,Automatic,White,Other,None reported,Yes,7000,17,235.0,3.2,6.0
3580,Nissan,76500,Gasoline,Manual,Silver,Red,Accident reported,Yes,28000,17,306.0,3.5,6.0
3581,Porsche,73500,Gasoline,Automatic,Black,Black,None reported,Yes,75499,18,480.0,3.6,6.0
3582,Land,29000,Hybrid,Automatic,Black,Black,None reported,Yes,70000,5,355.0,3.0,6.0
3583,Porsche,69404,Hybrid,Automatic,Black,Other,Accident reported,Yes,29500,8,416.0,3.0,6.0
3584,Lexus,103000,Gasoline,Automatic,Red,Other,Accident reported,Yes,12900,18,306.0,3.5,6.0
3585,Porsche,70500,Gasoline,Unknown,Silver,Black,Accident reported,Yes,26500,10,340.0,3.0,6.0
3586,Land,64000,Gasoline,Unknown,White,White,None reported,Yes,36995,9,510.0,5.0,8.0
3587,GMC,63460,E85 Flex Fuel,Automatic,White,Other,None reported,Yes,33000,7,341.0,6.0,8.0
3588,Toyota,32199,Gasoline,Automatic,Silver,Black,None reported,Yes,35500,7,270.0,4.0,6.0
3589,Hyundai,69487,Gasoline,Automatic,White,Black,None reported,Yes,32000,5,291.0,3.8,6.0
3590,GMC,86000,Diesel,Automatic,Grey,Brown,None reported,Yes,49000,10,397.0,6.6,8.0
3591,Genesis,8730,Gasoline,Automatic,White,Red,None reported,Unknown,48219,3,,3.5,
3592,Dodge,70000,Gasoline,Automatic,Red,Other,Accident reported,Yes,8000,23,175.0,3.9,6.0
3593,Chevrolet,70000,Gasoline,Automatic,White,Grey,Accident reported,Yes,17900,8,305.0,3.6,6.0
3594,Audi,83420,E85 Flex Fuel,Automatic,Red,Grey,Accident reported,Yes,16000,10,220.0,2.0,4.0
3595,Nissan,189000,Gasoline,Automatic,Silver,Other,Accident reported,Yes,2899,22,175.0,2.5,4.0
3596,Porsche,31500,Gasoline,Automatic,Blue,Red,None reported,Yes,97555,8,420.0,3.0,6.0
3597,BMW,85766,Gasoline,Automatic,Grey,Black,None reported,Yes,13000,10,240.0,2.0,4.0
3598,GMC,92800,Gasoline,Automatic,White,Black,None reported,Yes,34000,7,420.0,6.2,8.0
3599,Land,13970,Hybrid,Automatic,Grey,Black,None reported,Yes,75500,4,395.0,3.0,6.0
3600,Porsche,154,Gasoline,Automatic,Green,Black,None reported,Unknown,274900,2,,3.8,
3601,Toyota,265000,Gasoline,Automatic,Black,Other,None reported,Yes,15500,25,230.0,4.7,8.0
3602,Scion,95426,Gasoline,Automatic,Green,Grey,None reported,Yes,8000,14,158.0,2.4,4.0
3603,Honda,119900,Gasoline,Manual,Black,Red,Accident reported,Yes,18000,24,240.0,2.0,4.0
3604,Mazda,23162,Gasoline,Automatic,Red,Black,None reported,Yes,25495,5,,2.5,
3605,BMW,3950,Gasoline,Automatic,White,Blue,None reported,Yes,83500,2,503.0,3.0,6.0
3606,Porsche,80000,Gasoline,Manual,Black,Other,None reported,Yes,43000,19,355.0,3.8,6.0
3607,Ford,94634,E85 Flex Fuel,Automatic,White,Black,Accident reported,Yes,32500,10,385.0,6.2,8.0
3608,Chevrolet,65000,Gasoline,Automatic,Silver,Other,Accident reported,Yes,33885,18,400.0,6.0,8.0
3609,Lexus,100000,Gasoline,Automatic,Black,Black,Accident reported,Yes,11500,17,380.0,4.6,8.0
3610,Toyota,500,Hybrid,Automatic,White,Black,None reported,Yes,59500,2,245.0,2.5,4.0
3611,Mercedes-Benz,7856,Gasoline,Automatic,Blue,Black,None reported,Yes,425000,4,,4.0,
3612,Audi,181000,Gasoline,Automatic,White,Black,None reported,Yes,5500,14,211.0,2.0,4.0
3613,Mercedes-Benz,48700,Gasoline,Automatic,Blue,Brown,None reported,Yes,27900,7,241.0,2.0,4.0
3614,Porsche,13500,Gasoline,Manual,Grey,Black,None reported,Yes,130000,16,480.0,3.6,6.0
3615,Toyota,87500,Gasoline,Automatic,Silver,Black,None reported,Yes,20000,8,200.0,2.0,4.0
3616,Jaguar,45000,Gasoline,Automatic,Silver,Other,None reported,Yes,12500,25,290.0,4.0,8.0
3617,Chevrolet,85760,Gasoline,Automatic,Silver,Black,None reported,Yes,14500,29,300.0,5.7,8.0
3618,Tesla,36187,Unknown,Automatic,White,Black,None reported,Yes,28895,7,271.0,,
3619,Hyundai,13666,Gasoline,Automatic,Grey,Black,None reported,Unknown,27999,3,,2.5,
3620,Porsche,50500,Gasoline,Manual,Silver,Black,None reported,Yes,56000,18,355.0,3.8,6.0
3621,Lincoln,19291,Gasoline,Automatic,Black,Other,None reported,Unknown,44340,4,,2.0,
3622,Ford,1295,Gasoline,Manual,Silver,Black,None reported,Yes,49990,13,444.0,5.0,8.0
3623,Cadillac,55000,Gasoline,Automatic,White,Other,Accident reported,Yes,49900,8,420.0,6.2,8.0
3624,MINI,74000,Gasoline,Manual,Yellow,Black,None reported,Yes,9650,15,118.0,1.6,4.0
3625,Dodge,14976,Gasoline,Automatic,White,Black,None reported,Yes,49999,3,,5.7,
3626,BMW,25348,Gasoline,Automatic,Blue,Black,Accident reported,Unknown,33889,7,,3.0,
3627,Chevrolet,23133,Gasoline,Manual,White,Black,None reported,Yes,35000,15,430.0,6.2,8.0
3628,Jaguar,34322,Diesel,Automatic,Blue,Other,None reported,Unknown,29998,7,,,
3629,Dodge,39960,Gasoline,Automatic,White,Grey,Accident reported,Yes,28500,4,375.0,5.7,8.0
3630,BMW,76400,Gasoline,Automatic,Black,Black,Accident reported,Yes,31300,9,445.0,4.4,8.0
3631,Ford,18533,Gasoline,Automatic,White,Other,None reported,Yes,38978,3,,2.3,
3632,GMC,7500,Gasoline,Automatic,Grey,Black,None reported,Yes,92888,2,420.0,6.2,8.0
3633,INFINITI,26520,Gasoline,Automatic,Blue,Brown,Accident reported,Yes,64000,3,400.0,5.6,8.0
3634,Land,59500,E85 Flex Fuel,Automatic,Red,Black,None reported,Yes,33800,11,340.0,3.0,6.0
3635,Honda,44000,Gasoline,Automatic,White,Black,None reported,Yes,34999,5,280.0,3.5,6.0
3636,Pontiac,111000,Gasoline,Automatic,White,Grey,None reported,Yes,11000,24,200.0,3.8,6.0
3637,Toyota,82260,Gasoline,Automatic,Blue,Black,None reported,Yes,31906,9,,4.0,
3638,Porsche,52744,Gasoline,Unknown,Grey,Black,Accident reported,Yes,37500,19,325.0,3.6,6.0
3639,BMW,28200,Hybrid,Unknown,Grey,Other,Accident reported,Yes,79950,6,369.0,1.5,3.0
3640,Nissan,194277,Gasoline,Automatic,Blue,Other,Accident reported,Yes,2300,25,222.0,3.0,6.0
3641,Pontiac,91812,Gasoline,Automatic,Green,Black,None reported,Yes,12850,24,310.0,5.7,8.0
3642,Chevrolet,84224,Gasoline,Automatic,Other,Black,None reported,Yes,43775,7,,5.3,
3643,BMW,66690,Gasoline,Unknown,Grey,Black,Accident reported,Yes,24900,7,228.0,2.0,4.0
3644,Mercedes-Benz,41500,Gasoline,Automatic,White,Brown,Accident reported,Yes,39848,7,362.0,3.0,6.0
3645,BMW,85095,Gasoline,Automatic,Black,Brown,Accident reported,Yes,24900,11,445.0,4.4,8.0
3646,Volvo,39000,Gasoline,Unknown,Silver,Grey,Accident reported,Yes,17900,10,250.0,2.5,5.0
3647,Tesla,20500,Unknown,Automatic,Grey,Black,None reported,Yes,46500,3,425.0,,
3648,Ford,112000,Diesel,Automatic,Black,Black,None reported,Yes,61995,6,450.0,6.7,8.0
3649,Volkswagen,1716,Unknown,Automatic,Grey,Blue,None reported,Unknown,39998,2,,,
3650,Audi,90360,Gasoline,Automatic,Black,Black,Accident reported,Yes,15499,9,220.0,2.0,4.0
3651,Ford,82146,Gasoline,Automatic,Grey,Other,None reported,Yes,30825,5,,2.3,
3652,Ford,16850,Gasoline,Automatic,Blue,Black,Accident reported,Yes,41000,5,460.0,5.0,8.0
3653,Honda,101000,Gasoline,Manual,Silver,Black,None reported,Yes,28000,22,240.0,2.0,4.0
3654,BMW,68750,Gasoline,Manual,Red,Black,None reported,Yes,25999,10,320.0,3.0,6.0
3655,Lamborghini,5858,Gasoline,Automatic,White,Grey,None reported,Yes,491836,7,729.0,6.5,12.0
3656,Dodge,143000,Gasoline,Automatic,Other,Other,None reported,Yes,3200,21,335.0,5.7,8.0
3657,Nissan,152270,Gasoline,Automatic,Green,Other,Accident reported,Yes,6900,20,305.0,5.6,8.0
3658,Kia,19605,Gasoline,Automatic,White,Black,None reported,Unknown,33591,4,,2.5,
3659,Chevrolet,19200,Gasoline,Automatic,Grey,Black,None reported,Yes,69999,5,355.0,5.3,8.0
3660,Chevrolet,64500,Gasoline,Automatic,Other,Other,None reported,Yes,5900,21,180.0,3.4,6.0
3661,Toyota,149000,Gasoline,Automatic,Black,Other,None reported,Yes,18995,14,236.0,4.0,6.0
3662,McLaren,5918,Gasoline,Automatic,Yellow,Black,None reported,Unknown,179900,7,,3.8,
3663,Pontiac,134033,Gasoline,Automatic,Red,Other,Accident reported,Yes,7200,28,285.0,5.7,8.0
3664,Kia,37226,Gasoline,Automatic,White,Black,None reported,Unknown,34998,6,,3.3,
3665,Ford,71924,Gasoline,Automatic,Other,Other,None reported,Yes,13700,8,179.0,1.5,4.0
3666,Lamborghini,5718,Gasoline,Automatic,Other,Other,None reported,Unknown,279991,4,,5.2,
3667,Jeep,122200,Gasoline,Automatic,Orange,Black,Accident reported,Yes,21500,11,285.0,3.6,6.0
3668,Land,37248,Hybrid,Automatic,Silver,Black,None reported,Yes,54500,5,395.0,3.0,6.0
3669,Chevrolet,88750,Gasoline,Automatic,White,Grey,None reported,Yes,6800,26,255.0,4.8,8.0
3670,Cadillac,64800,Gasoline,Automatic,Black,Black,Unknown,Unknown,24700,17,443.0,4.4,8.0
3671,Ford,112180,Hybrid,Automatic,White,Black,None reported,Unknown,12599,11,,2.0,
3672,RAM,149130,Diesel,Automatic,White,Black,Accident reported,Yes,35000,10,350.0,6.7,6.0
3673,Tesla,88000,Unknown,Automatic,Grey,White,None reported,Yes,35500,5,425.0,,
3674,Toyota,74000,Gasoline,Automatic,White,Black,None reported,Yes,27950,7,295.0,3.5,6.0
3675,Ford,44460,Gasoline,Automatic,Red,Grey,None reported,Yes,34500,6,325.0,2.7,6.0
3676,GMC,96000,Gasoline,Automatic,Blue,Other,None reported,Yes,17000,10,281.0,3.6,6.0
3677,Porsche,75000,Gasoline,Manual,Silver,Black,Unknown,Unknown,17500,20,240.0,2.7,6.0
3678,Dodge,95000,Gasoline,Unknown,Black,Black,None reported,Yes,17900,11,370.0,5.7,8.0
